00 data
00 Data was recorded 60 times per second
00 Date and Time: 5/7/2019 3:45:09 PM

00  BertecForcePlate_Recorder = 01
00  Raft = 02
00  Tracker = 03
00  SwayEvent = 21

21 timestamp(ms):214038.7  stage:1 time_period:3 sway_degree:-15 #_of_sways:4 rep:1
01 timestamp(ms):217036.4 force plate (fx, fy, fz, mx, my, mz):0.06262207,0.03578186,-0.1694336,0.05633545,-0.04275513,-0.05913973
01 timestamp(ms):217056.5 force plate (fx, fy, fz, mx, my, mz):-0.2674637,-0.2047615,-0.1728516,-0.03710938,0.008178711,0.07673788
01 timestamp(ms):217072.3 force plate (fx, fy, fz, mx, my, mz):-0.2781372,0.03253555,0.015625,0.004394531,-0.02539063,-0.06862879
01 timestamp(ms):217082.5 force plate (fx, fy, fz, mx, my, mz):-0.2817421,0.03224182,-0.3579102,0.004821777,-0.02584839,-0.06868601
02 timestamp(ms):214048.5 rotation(x,y,z):0,0,-0.383
02 timestamp(ms):214068.2 rotation(x,y,z):0,0,-1.178
02 timestamp(ms):214088.7 rotation(x,y,z):0,0,-1.953
02 timestamp(ms):214099.2 rotation(x,y,z):0,0,-2.377
02 timestamp(ms):214124.6 rotation(x,y,z):0,0,-3.42
02 timestamp(ms):214134.4 rotation(x,y,z):0,0,-3.81
02 timestamp(ms):214154.4 rotation(x,y,z):0,0,-4.614
02 timestamp(ms):214174 rotation(x,y,z):0,0,-5.4
02 timestamp(ms):214184.4 rotation(x,y,z):0,0,-5.789
02 timestamp(ms):214204 rotation(x,y,z):0,0,-6.607
02 timestamp(ms):214223.7 rotation(x,y,z):0,0,-7.392
02 timestamp(ms):214234.4 rotation(x,y,z):0,0,-7.764
02 timestamp(ms):214254.2 rotation(x,y,z):0,0,-8.609
02 timestamp(ms):214270.3 rotation(x,y,z):0,0,-8.996
02 timestamp(ms):214289.9 rotation(x,y,z):0,0,-10.036
02 timestamp(ms):214300.2 rotation(x,y,z):0,0,-10.426
02 timestamp(ms):214320 rotation(x,y,z):0,0,-11.236
02 timestamp(ms):214339.9 rotation(x,y,z):0,0,-12.033
02 timestamp(ms):214349.8 rotation(x,y,z):0,0,-12.412
02 timestamp(ms):214369.6 rotation(x,y,z):0,0,-13.225
02 timestamp(ms):214389.4 rotation(x,y,z):0,0,-14.013
02 timestamp(ms):214399.7 rotation(x,y,z):0,0,-14.402
02 timestamp(ms):214425.2 rotation(x,y,z):0,0,-15
02 timestamp(ms):214437.1 rotation(x,y,z):0,0,-14.408
02 timestamp(ms):214456.9 rotation(x,y,z):0,0,-13.517
02 timestamp(ms):214466.7 rotation(x,y,z):0,0,-13.14
02 timestamp(ms):214486.6 rotation(x,y,z):0,0,-12.329
02 timestamp(ms):214506.2 rotation(x,y,z):0,0,-11.539
02 timestamp(ms):214516.5 rotation(x,y,z):0,0,-11.154
02 timestamp(ms):214536.3 rotation(x,y,z):0,0,-10.346
02 timestamp(ms):214556.4 rotation(x,y,z):0,0,-9.553
02 timestamp(ms):214566.9 rotation(x,y,z):0,0,-9.162
02 timestamp(ms):214583.5 rotation(x,y,z):0,0,-8.733
02 timestamp(ms):214610.3 rotation(x,y,z):0,0,-7.646
02 timestamp(ms):214620.8 rotation(x,y,z):0,0,-7.007
02 timestamp(ms):214641.6 rotation(x,y,z):0,0,-6.176
02 timestamp(ms):214651.5 rotation(x,y,z):0,0,-5.754
02 timestamp(ms):214671.2 rotation(x,y,z):0,0,-4.929
02 timestamp(ms):214691.6 rotation(x,y,z):0,0,-4.158
02 timestamp(ms):214702.5 rotation(x,y,z):0,0,-3.743
02 timestamp(ms):214723.1 rotation(x,y,z):0,0,-2.887
02 timestamp(ms):214738.9 rotation(x,y,z):0,0,-2.493
02 timestamp(ms):214749.2 rotation(x,y,z):0,0,-1.861
02 timestamp(ms):214769.5 rotation(x,y,z):0,0,-1.017
02 timestamp(ms):214789.9 rotation(x,y,z):0,0,-0.209
02 timestamp(ms):214800.6 rotation(x,y,z):0,0,0
02 timestamp(ms):214821.2 rotation(x,y,z):0,0,0.847
02 timestamp(ms):214842.5 rotation(x,y,z):0,0,1.665
02 timestamp(ms):214852.8 rotation(x,y,z):0,0,2.091
02 timestamp(ms):214873.7 rotation(x,y,z):0,0,2.939
02 timestamp(ms):214890 rotation(x,y,z):0,0,3.353
02 timestamp(ms):214900.3 rotation(x,y,z):0,0,3.991
02 timestamp(ms):214920.1 rotation(x,y,z):0,0,4.824
02 timestamp(ms):214939.6 rotation(x,y,z):0,0,5.599
02 timestamp(ms):214949.5 rotation(x,y,z):0,0,5.974
02 timestamp(ms):214968.7 rotation(x,y,z):0,0,6.785
02 timestamp(ms):214988.4 rotation(x,y,z):0,0,7.556
02 timestamp(ms):215008.1 rotation(x,y,z):0,0,8.334
02 timestamp(ms):215018.2 rotation(x,y,z):0,0,8.727
02 timestamp(ms):215043.9 rotation(x,y,z):0,0,9.547
02 timestamp(ms):215056.1 rotation(x,y,z):0,0,10.148
02 timestamp(ms):215065.9 rotation(x,y,z):0,0,10.634
02 timestamp(ms):215086 rotation(x,y,z):0,0,11.448
02 timestamp(ms):215105.8 rotation(x,y,z):0,0,12.247
02 timestamp(ms):215116.1 rotation(x,y,z):0,0,12.636
02 timestamp(ms):215135.9 rotation(x,y,z):0,0,13.449
02 timestamp(ms):215155.3 rotation(x,y,z):0,0,14.237
02 timestamp(ms):215165.4 rotation(x,y,z):0,0,14.602
02 timestamp(ms):215185.4 rotation(x,y,z):0,0,14.584
02 timestamp(ms):215201.1 rotation(x,y,z):0,0,14.2
02 timestamp(ms):215220.7 rotation(x,y,z):0,0,13.172
02 timestamp(ms):215240.2 rotation(x,y,z):0,0,12.396
02 timestamp(ms):215250.1 rotation(x,y,z):0,0,12.02
02 timestamp(ms):215270.8 rotation(x,y,z):0,0,11.17
02 timestamp(ms):215290.4 rotation(x,y,z):0,0,10.394
02 timestamp(ms):215300.7 rotation(x,y,z):0,0,10
02 timestamp(ms):215320.2 rotation(x,y,z):0,0,9.183
02 timestamp(ms):215340 rotation(x,y,z):0,0,8.409
02 timestamp(ms):215356.3 rotation(x,y,z):0,0,8.029
02 timestamp(ms):215366.5 rotation(x,y,z):0,0,7.373
02 timestamp(ms):215386.5 rotation(x,y,z):0,0,6.549
02 timestamp(ms):215406.7 rotation(x,y,z):0,0,5.737
02 timestamp(ms):215417.2 rotation(x,y,z):0,0,5.343
02 timestamp(ms):215437.5 rotation(x,y,z):0,0,4.508
02 timestamp(ms):215457.8 rotation(x,y,z):0,0,3.71
02 timestamp(ms):215469.3 rotation(x,y,z):0,0,3.317
02 timestamp(ms):215482.8 rotation(x,y,z):0,0,2.845
02 timestamp(ms):215509.5 rotation(x,y,z):0,0,1.842
02 timestamp(ms):215519.9 rotation(x,y,z):0,0,1.248
02 timestamp(ms):215539.5 rotation(x,y,z):0,0,0.415
02 timestamp(ms):215549.2 rotation(x,y,z):0,0,0.044
02 timestamp(ms):215570.4 rotation(x,y,z):0,0,-0.415
02 timestamp(ms):215590.6 rotation(x,y,z):0,0,-1.261
02 timestamp(ms):215601.2 rotation(x,y,z):0,0,-1.656
02 timestamp(ms):215621.4 rotation(x,y,z):0,0,-2.483
02 timestamp(ms):215631.8 rotation(x,y,z):0,0,-2.87
02 timestamp(ms):215652 rotation(x,y,z):0,0,-3.73
02 timestamp(ms):215668.3 rotation(x,y,z):0,0,-4.114
02 timestamp(ms):215688.9 rotation(x,y,z):0,0,-5.205
02 timestamp(ms):215699.2 rotation(x,y,z):0,0,-5.591
02 timestamp(ms):215719 rotation(x,y,z):0,0,-6.408
02 timestamp(ms):215739.1 rotation(x,y,z):0,0,-7.194
02 timestamp(ms):215749.3 rotation(x,y,z):0,0,-7.582
02 timestamp(ms):215776.2 rotation(x,y,z):0,0,-8.42
02 timestamp(ms):215786.7 rotation(x,y,z):0,0,-9.064
02 timestamp(ms):215807.1 rotation(x,y,z):0,0,-9.912
02 timestamp(ms):215823.6 rotation(x,y,z):0,0,-10.318
02 timestamp(ms):215833.8 rotation(x,y,z):0,0,-10.966
02 timestamp(ms):215853.5 rotation(x,y,z):0,0,-11.795
02 timestamp(ms):215873.9 rotation(x,y,z):0,0,-12.603
02 timestamp(ms):215885.5 rotation(x,y,z):0,0,-12.988
02 timestamp(ms):215905.2 rotation(x,y,z):0,0,-13.863
02 timestamp(ms):215915.5 rotation(x,y,z):0,0,-14.242
02 timestamp(ms):215935.1 rotation(x,y,z):0,0,-15
02 timestamp(ms):215954.7 rotation(x,y,z):0,0,-14.213
02 timestamp(ms):215965 rotation(x,y,z):0,0,-13.857
02 timestamp(ms):215990.7 rotation(x,y,z):0,0,-12.795
02 timestamp(ms):216000.8 rotation(x,y,z):0,0,-12.405
02 timestamp(ms):216020.3 rotation(x,y,z):0,0,-11.596
02 timestamp(ms):216039.7 rotation(x,y,z):0,0,-10.823
02 timestamp(ms):216049.6 rotation(x,y,z):0,0,-10.454
02 timestamp(ms):216069.3 rotation(x,y,z):0,0,-9.638
02 timestamp(ms):216090.2 rotation(x,y,z):0,0,-8.866
02 timestamp(ms):216100.7 rotation(x,y,z):0,0,-8.423
02 timestamp(ms):216120.6 rotation(x,y,z):0,0,-7.598
02 timestamp(ms):216136.7 rotation(x,y,z):0,0,-7.228
02 timestamp(ms):216156.8 rotation(x,y,z):0,0,-6.154
02 timestamp(ms):216166.6 rotation(x,y,z):0,0,-5.775
02 timestamp(ms):216186 rotation(x,y,z):0,0,-4.962
02 timestamp(ms):216206.1 rotation(x,y,z):0,0,-4.174
02 timestamp(ms):216216.5 rotation(x,y,z):0,0,-3.787
02 timestamp(ms):216237.9 rotation(x,y,z):0,0,-2.967
02 timestamp(ms):216248.5 rotation(x,y,z):0,0,-2.539
02 timestamp(ms):216268 rotation(x,y,z):0,0,-1.679
02 timestamp(ms):216293.4 rotation(x,y,z):0,0,-0.901
02 timestamp(ms):216304.7 rotation(x,y,z):0,0,-0.299
02 timestamp(ms):216325.3 rotation(x,y,z):0,0,0.411
02 timestamp(ms):216336.6 rotation(x,y,z):0,0,0.841
02 timestamp(ms):216357 rotation(x,y,z):0,0,1.728
02 timestamp(ms):216367 rotation(x,y,z):0,0,2.1
02 timestamp(ms):216386.4 rotation(x,y,z):0,0,2.914
02 timestamp(ms):216405.9 rotation(x,y,z):0,0,3.697
02 timestamp(ms):216415.9 rotation(x,y,z):0,0,4.066
02 timestamp(ms):216435.7 rotation(x,y,z):0,0,4.877
02 timestamp(ms):216451.8 rotation(x,y,z):0,0,5.247
02 timestamp(ms):216473 rotation(x,y,z):0,0,6.345
02 timestamp(ms):216484.8 rotation(x,y,z):0,0,6.752
02 timestamp(ms):216507.8 rotation(x,y,z):0,0,7.701
02 timestamp(ms):216518.6 rotation(x,y,z):0,0,8.139
02 timestamp(ms):216539.2 rotation(x,y,z):0,0,9.005
02 timestamp(ms):216549.3 rotation(x,y,z):0,0,9.384
02 timestamp(ms):216569.5 rotation(x,y,z):0,0,10.23
02 timestamp(ms):216589.6 rotation(x,y,z):0,0,11.016
02 timestamp(ms):216605.1 rotation(x,y,z):0,0,11.416
02 timestamp(ms):216615.5 rotation(x,y,z):0,0,12.016
02 timestamp(ms):216635.7 rotation(x,y,z):0,0,12.87
02 timestamp(ms):216656 rotation(x,y,z):0,0,13.679
02 timestamp(ms):216666.1 rotation(x,y,z):0,0,14.054
02 timestamp(ms):216685.8 rotation(x,y,z):0,0,14.884
02 timestamp(ms):216706.3 rotation(x,y,z):0,0,14.585
02 timestamp(ms):216718 rotation(x,y,z):0,0,14.18
02 timestamp(ms):216737.7 rotation(x,y,z):0,0,13.308
02 timestamp(ms):216748 rotation(x,y,z):0,0,12.941
02 timestamp(ms):216773.8 rotation(x,y,z):0,0,11.87
02 timestamp(ms):216784 rotation(x,y,z):0,0,11.481
02 timestamp(ms):216803.5 rotation(x,y,z):0,0,10.667
02 timestamp(ms):216823.3 rotation(x,y,z):0,0,9.893
02 timestamp(ms):216833.8 rotation(x,y,z):0,0,9.511
02 timestamp(ms):216853.3 rotation(x,y,z):0,0,8.672
02 timestamp(ms):216873.4 rotation(x,y,z):0,0,7.891
02 timestamp(ms):216883.8 rotation(x,y,z):0,0,7.494
02 timestamp(ms):216904.3 rotation(x,y,z):0,0,6.661
02 timestamp(ms):216926.9 rotation(x,y,z):0,0,6.278
02 timestamp(ms):216938.3 rotation(x,y,z):0,0,5.366
02 timestamp(ms):216948.4 rotation(x,y,z):0,0,4.925
02 timestamp(ms):216968 rotation(x,y,z):0,0,4.08
02 timestamp(ms):216987.5 rotation(x,y,z):0,0,3.298
02 timestamp(ms):217007 rotation(x,y,z):0,0,2.528
02 timestamp(ms):217017.2 rotation(x,y,z):0,0,2.153
02 timestamp(ms):217036.9 rotation(x,y,z):0,0,1.332
02 timestamp(ms):217057 rotation(x,y,z):0,0,0.558
02 timestamp(ms):217072.8 rotation(x,y,z):0,0,0.163
02 timestamp(ms):217083 rotation(x,y,z):0,0,0
03 timestamp(ms):214048.6 rotation(x,y,z):0,0,0
03 timestamp(ms):214068.2 rotation(x,y,z):0,0,0
03 timestamp(ms):214088.8 rotation(x,y,z):0,0,0
03 timestamp(ms):214099.3 rotation(x,y,z):0,0,0
03 timestamp(ms):214124.6 rotation(x,y,z):0,0,0
03 timestamp(ms):214134.4 rotation(x,y,z):0,0,0
03 timestamp(ms):214154.4 rotation(x,y,z):0,0,0
03 timestamp(ms):214174 rotation(x,y,z):0,0,0
03 timestamp(ms):214184.4 rotation(x,y,z):0,0,0
03 timestamp(ms):214204.1 rotation(x,y,z):0,0,0
03 timestamp(ms):214223.8 rotation(x,y,z):0,0,0
03 timestamp(ms):214234.5 rotation(x,y,z):0,0,0
03 timestamp(ms):214254.3 rotation(x,y,z):0,0,0
03 timestamp(ms):214270.3 rotation(x,y,z):0,0,0
03 timestamp(ms):214290 rotation(x,y,z):0,0,0
03 timestamp(ms):214300.3 rotation(x,y,z):0,0,0
03 timestamp(ms):214320 rotation(x,y,z):0,0,0
03 timestamp(ms):214340 rotation(x,y,z):0,0,0
03 timestamp(ms):214349.8 rotation(x,y,z):0,0,0
03 timestamp(ms):214369.7 rotation(x,y,z):0,0,0
03 timestamp(ms):214389.4 rotation(x,y,z):0,0,0
03 timestamp(ms):214399.7 rotation(x,y,z):0,0,0
03 timestamp(ms):214425.2 rotation(x,y,z):0,0,0
03 timestamp(ms):214437.1 rotation(x,y,z):0,0,0
03 timestamp(ms):214456.9 rotation(x,y,z):0,0,0
03 timestamp(ms):214466.7 rotation(x,y,z):0,0,0
03 timestamp(ms):214486.6 rotation(x,y,z):0,0,0
03 timestamp(ms):214506.3 rotation(x,y,z):0,0,0
03 timestamp(ms):214516.5 rotation(x,y,z):0,0,0
03 timestamp(ms):214536.3 rotation(x,y,z):0,0,0
03 timestamp(ms):214556.4 rotation(x,y,z):0,0,0
03 timestamp(ms):214567 rotation(x,y,z):0,0,0
03 timestamp(ms):214583.5 rotation(x,y,z):0,0,0
03 timestamp(ms):214610.3 rotation(x,y,z):0,0,0
03 timestamp(ms):214620.8 rotation(x,y,z):0,0,0
03 timestamp(ms):214641.6 rotation(x,y,z):0,0,0
03 timestamp(ms):214651.5 rotation(x,y,z):0,0,0
03 timestamp(ms):214671.2 rotation(x,y,z):0,0,0
03 timestamp(ms):214691.6 rotation(x,y,z):0,0,0
03 timestamp(ms):214702.7 rotation(x,y,z):0,0,0
03 timestamp(ms):214723.1 rotation(x,y,z):0,0,0
03 timestamp(ms):214738.9 rotation(x,y,z):0,0,0
03 timestamp(ms):214749.2 rotation(x,y,z):0,0,0
03 timestamp(ms):214769.6 rotation(x,y,z):0,0,0
03 timestamp(ms):214790 rotation(x,y,z):0,0,0
03 timestamp(ms):214800.6 rotation(x,y,z):0,0,0
03 timestamp(ms):214821.3 rotation(x,y,z):0,0,0
03 timestamp(ms):214842.5 rotation(x,y,z):0,0,0
03 timestamp(ms):214852.9 rotation(x,y,z):0,0,0
03 timestamp(ms):214873.8 rotation(x,y,z):0,0,0
03 timestamp(ms):214890 rotation(x,y,z):0,0,0
03 timestamp(ms):214900.4 rotation(x,y,z):0,0,0
03 timestamp(ms):214920.1 rotation(x,y,z):0,0,0
03 timestamp(ms):214939.6 rotation(x,y,z):0,0,0
03 timestamp(ms):214949.5 rotation(x,y,z):0,0,0
03 timestamp(ms):214968.7 rotation(x,y,z):0,0,0
03 timestamp(ms):214988.5 rotation(x,y,z):0,0,0
03 timestamp(ms):215008.1 rotation(x,y,z):0,0,0
03 timestamp(ms):215018.2 rotation(x,y,z):0,0,0
03 timestamp(ms):215043.9 rotation(x,y,z):0,0,0
03 timestamp(ms):215056.2 rotation(x,y,z):0,0,0
03 timestamp(ms):215066 rotation(x,y,z):0,0,0
03 timestamp(ms):215086.1 rotation(x,y,z):0,0,0
03 timestamp(ms):215105.8 rotation(x,y,z):0,0,0
03 timestamp(ms):215116.1 rotation(x,y,z):0,0,0
03 timestamp(ms):215135.9 rotation(x,y,z):0,0,0
03 timestamp(ms):215155.3 rotation(x,y,z):0,0,0
03 timestamp(ms):215165.5 rotation(x,y,z):0,0,0
03 timestamp(ms):215185.4 rotation(x,y,z):0,0,0
03 timestamp(ms):215201.2 rotation(x,y,z):0,0,0
03 timestamp(ms):215220.7 rotation(x,y,z):0,0,0
03 timestamp(ms):215240.3 rotation(x,y,z):0,0,0
03 timestamp(ms):215250.2 rotation(x,y,z):0,0,0
03 timestamp(ms):215270.9 rotation(x,y,z):0,0,0
03 timestamp(ms):215290.4 rotation(x,y,z):0,0,0
03 timestamp(ms):215300.7 rotation(x,y,z):0,0,0
03 timestamp(ms):215320.3 rotation(x,y,z):0,0,0
03 timestamp(ms):215340 rotation(x,y,z):0,0,0
03 timestamp(ms):215356.4 rotation(x,y,z):0,0,0
03 timestamp(ms):215366.6 rotation(x,y,z):0,0,0
03 timestamp(ms):215386.6 rotation(x,y,z):0,0,0
03 timestamp(ms):215406.8 rotation(x,y,z):0,0,0
03 timestamp(ms):215417.2 rotation(x,y,z):0,0,0
03 timestamp(ms):215437.5 rotation(x,y,z):0,0,0
03 timestamp(ms):215457.8 rotation(x,y,z):0,0,0
03 timestamp(ms):215469.3 rotation(x,y,z):0,0,0
03 timestamp(ms):215482.9 rotation(x,y,z):0,0,0
03 timestamp(ms):215509.5 rotation(x,y,z):0,0,0
03 timestamp(ms):215519.9 rotation(x,y,z):0,0,0
03 timestamp(ms):215539.5 rotation(x,y,z):0,0,0
03 timestamp(ms):215549.3 rotation(x,y,z):0,0,0
03 timestamp(ms):215570.4 rotation(x,y,z):0,0,0
03 timestamp(ms):215590.6 rotation(x,y,z):0,0,0
03 timestamp(ms):215601.2 rotation(x,y,z):0,0,0
03 timestamp(ms):215621.5 rotation(x,y,z):0,0,0
03 timestamp(ms):215631.9 rotation(x,y,z):0,0,0
03 timestamp(ms):215652 rotation(x,y,z):0,0,0
03 timestamp(ms):215668.3 rotation(x,y,z):0,0,0
03 timestamp(ms):215689 rotation(x,y,z):0,0,0
03 timestamp(ms):215699.2 rotation(x,y,z):0,0,0
03 timestamp(ms):215719.1 rotation(x,y,z):0,0,0
03 timestamp(ms):215739.1 rotation(x,y,z):0,0,0
03 timestamp(ms):215749.3 rotation(x,y,z):0,0,0
03 timestamp(ms):215776.2 rotation(x,y,z):0,0,0
03 timestamp(ms):215786.7 rotation(x,y,z):0,0,0
03 timestamp(ms):215807.2 rotation(x,y,z):0,0,0
03 timestamp(ms):215823.7 rotation(x,y,z):0,0,0
03 timestamp(ms):215833.9 rotation(x,y,z):0,0,0
03 timestamp(ms):215853.5 rotation(x,y,z):0,0,0
03 timestamp(ms):215873.9 rotation(x,y,z):0,0,0
03 timestamp(ms):215885.5 rotation(x,y,z):0,0,0
03 timestamp(ms):215905.3 rotation(x,y,z):0,0,0
03 timestamp(ms):215915.5 rotation(x,y,z):0,0,0
03 timestamp(ms):215935.2 rotation(x,y,z):0,0,0
03 timestamp(ms):215954.8 rotation(x,y,z):0,0,0
03 timestamp(ms):215965 rotation(x,y,z):0,0,0
03 timestamp(ms):215990.7 rotation(x,y,z):0,0,0
03 timestamp(ms):216000.9 rotation(x,y,z):0,0,0
03 timestamp(ms):216020.3 rotation(x,y,z):0,0,0
03 timestamp(ms):216039.8 rotation(x,y,z):0,0,0
03 timestamp(ms):216049.6 rotation(x,y,z):0,0,0
03 timestamp(ms):216069.3 rotation(x,y,z):0,0,0
03 timestamp(ms):216090.3 rotation(x,y,z):0,0,0
03 timestamp(ms):216100.8 rotation(x,y,z):0,0,0
03 timestamp(ms):216120.6 rotation(x,y,z):0,0,0
03 timestamp(ms):216136.7 rotation(x,y,z):0,0,0
03 timestamp(ms):216156.8 rotation(x,y,z):0,0,0
03 timestamp(ms):216166.7 rotation(x,y,z):0,0,0
03 timestamp(ms):216186 rotation(x,y,z):0,0,0
03 timestamp(ms):216206.2 rotation(x,y,z):0,0,0
03 timestamp(ms):216216.5 rotation(x,y,z):0,0,0
03 timestamp(ms):216238 rotation(x,y,z):0,0,0
03 timestamp(ms):216248.6 rotation(x,y,z):0,0,0
03 timestamp(ms):216268.1 rotation(x,y,z):0,0,0
03 timestamp(ms):216293.4 rotation(x,y,z):0,0,0
03 timestamp(ms):216304.8 rotation(x,y,z):0,0,0
03 timestamp(ms):216325.3 rotation(x,y,z):0,0,0
03 timestamp(ms):216336.6 rotation(x,y,z):0,0,0
03 timestamp(ms):216357 rotation(x,y,z):0,0,0
03 timestamp(ms):216367.1 rotation(x,y,z):0,0,0
03 timestamp(ms):216386.4 rotation(x,y,z):0,0,0
03 timestamp(ms):216405.9 rotation(x,y,z):0,0,0
03 timestamp(ms):216416 rotation(x,y,z):0,0,0
03 timestamp(ms):216435.7 rotation(x,y,z):0,0,0
03 timestamp(ms):216451.8 rotation(x,y,z):0,0,0
03 timestamp(ms):216473 rotation(x,y,z):0,0,0
03 timestamp(ms):216484.8 rotation(x,y,z):0,0,0
03 timestamp(ms):216507.9 rotation(x,y,z):0,0,0
03 timestamp(ms):216518.6 rotation(x,y,z):0,0,0
03 timestamp(ms):216539.2 rotation(x,y,z):0,0,0
03 timestamp(ms):216549.4 rotation(x,y,z):0,0,0
03 timestamp(ms):216569.5 rotation(x,y,z):0,0,0
03 timestamp(ms):216589.6 rotation(x,y,z):0,0,0
03 timestamp(ms):216605.1 rotation(x,y,z):0,0,0
03 timestamp(ms):216615.5 rotation(x,y,z):0,0,0
03 timestamp(ms):216635.8 rotation(x,y,z):0,0,0
03 timestamp(ms):216656 rotation(x,y,z):0,0,0
03 timestamp(ms):216666.1 rotation(x,y,z):0,0,0
03 timestamp(ms):216685.8 rotation(x,y,z):0,0,0
03 timestamp(ms):216706.3 rotation(x,y,z):0,0,0
03 timestamp(ms):216718 rotation(x,y,z):0,0,0
03 timestamp(ms):216737.8 rotation(x,y,z):0,0,0
03 timestamp(ms):216748 rotation(x,y,z):0,0,0
03 timestamp(ms):216773.8 rotation(x,y,z):0,0,0
03 timestamp(ms):216784 rotation(x,y,z):0,0,0
03 timestamp(ms):216803.6 rotation(x,y,z):0,0,0
03 timestamp(ms):216823.4 rotation(x,y,z):0,0,0
03 timestamp(ms):216833.8 rotation(x,y,z):0,0,0
03 timestamp(ms):216853.3 rotation(x,y,z):0,0,0
03 timestamp(ms):216873.5 rotation(x,y,z):0,0,0
03 timestamp(ms):216883.8 rotation(x,y,z):0,0,0
03 timestamp(ms):216904.4 rotation(x,y,z):0,0,0
03 timestamp(ms):216927 rotation(x,y,z):0,0,0
03 timestamp(ms):216938.4 rotation(x,y,z):0,0,0
03 timestamp(ms):216948.5 rotation(x,y,z):0,0,0
03 timestamp(ms):216968 rotation(x,y,z):0,0,0
03 timestamp(ms):216987.5 rotation(x,y,z):0,0,0
03 timestamp(ms):217007.1 rotation(x,y,z):0,0,0
03 timestamp(ms):217017.2 rotation(x,y,z):0,0,0
03 timestamp(ms):217037 rotation(x,y,z):0,0,0
03 timestamp(ms):217057 rotation(x,y,z):0,0,0
03 timestamp(ms):217072.9 rotation(x,y,z):0,0,0
03 timestamp(ms):217083 rotation(x,y,z):0,0,0
21E timestamp(ms):217142.4  stage:1 time_period:3 sway_degree:-15 #_of_sways:4 rep:1

